id,year,majortopic,subtopic,description,filter_eu,var2,var3,var4_1,var4_2,var4_3,var4_4,var4_5,var4_6,var4_7,var4_8,var4_9,var4_10,var4_11,var4_12,var4_13,var4_14,var4_15,var4_16,var4_17,var4_21,var5_1,var5_2,var5_3,var5_4,var5_5,var5_6,var5_7,var5_8,var5_9,var5_10,var5_11,var5_12,var5_13,var5_14,var5_15,var5_16,var5_17,var5_18,var5_19,var5_20,var5_21,var5_22,var5_23,var5_24,var5_25,var5_26,var5_27,var5_28,var5_29,var5_30,var5_31,var5_32,var5_33,var5_35,var5_36,var5_37,var5_38,var5_39,var5_40,var5_41,var5_42,var6,var7,var8,var9_1,var9_2,var9_3,var9_4,var9_5,var9_6,var9_7,var9_8,var9_9,var9_10,var9_11,var9_12,var9_13,var9_14,var9_15,var9_16,var10_1,var10_2,var10_3,var10_4,var10_5,var10_6,var10_7,var10_8,var10_9,var10_10,var10_11,var10_12,var10_13,var10_14,var10_15,var10_16,var15,var16,var17,var18,var19,var23,calendar_year,var113,var14
515,1988,7,700,Om hvad regeringen agter at foretage sig for at leve op til henstillingerne i Bruntland rapporten,0,24,2411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,88,1,1,1,1,0,99,1,99,99,99,1,1,99,99,0,0,99,1,1,1,0,99,1,99,99,99,1,1,99,99,2,99,99,8,12,0,700,700,,1988,19881208,12/8/1988
212,1979,12,1208,Om børn og unge der ramme af krisen,0,11,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,88,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,12,0,1208,1208,,1979,19791208,12/8/1979
1255,2009,16,1605,Hvad kan regeringen oplyse om dens holdning til forhandlingerne om atomnedrustning med særligt henblik på revisionen af traktaten om ikkespredning (NPT-traktaten) samt START-forhandlingerne?,0,83,830041,1,1,0,999,999,1,999,0,999,999,0,0,999,999,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,1605,,Om atomnedrustning.,2010,20100408,4/8/2010
670,1993,13,1303,Om forbedring af de ældres vilkår,0,30,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,62,1,1,1,1,1,99,1,99,99,99,1,1,99,99,1,99,0,1,1,1,1,99,1,99,99,99,1,1,99,99,1,99,99,8,10,0,1303,1303,,1993,19931008,10/8/1993
944,1998,6,600,Om det danske uddannelsesyste,0,36,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,52,2,0,0,1,0,99,0,99,0,99,0,0,0,99,0,0,0,2,2,1,0,99,2,99,0,99,2,0,2,99,1,99,1,8,10,0,600,600,,1998,19981008,10/8/1998
1525,2004,2,202,"Om sikring af ligeværd, tolerance og rettigheder kønnene imellem",0,46,468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,1,13,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,10,0,202,202,,2004,20041008,10/8/2004
1401,2001,19,1901,Om konferencen om udviklingsfinansiering i Mexico,1,39,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,17,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,12,0,1901,1901,,2001,20011208,12/8/2001
1240,2002,14,1405,"Hvad har regeringen gjort for landdistrikternes udvikling efter sin tiltræden, og hvad agter den at gøre i årene fremover for at sikre en mere afbalanceret udvikling i hele Danmark med hensyn til bosætning, økonomisk aktivitet, indkøbsmuligheder og kulturmiljøer",0,41,4142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,26,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,0,1405,1405,,2003,20030208,2/8/2003
733,1994,19,1910,"Om sikring af højere danske standarder inden for miljø, sundhed mm.",1,31,3124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,43,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,12,0,1910,1910,,1994,19941208,12/8/1994
205,1979,9,900,Om indvarefamiliernes situation,0,11,111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,100,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,11,0,900,230,,1979,19791108,11/8/1979
461,2014,20,2002,"Hvad kan ministeren oplyse om regeringens digitaliseringspolitik og kravet om, at alle borgere fra den 1. november 2014 skal have en e-Boks til modtagelse af post fra det offentlige, og vil ministeren gøre det frivilligt at tilslutte sig digitaliseringen og e-Boks?",0,89,89002,0,0,0,,,0,,0,,,0,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,,,0,0,0,,0,,,0,0,0,1,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,0,2002,,,2014,20141008,10/8/2014
1003,1998,19,1910,Om det ekstraordinære topmødei Tampere,1,36,3662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,9,0,1910,1910,,1999,19990908,9/8/1999
854,1996,19,1926,Om demokratisering af FN,0,33,3344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,26,1,1,1,1,1,99,1,99,0,99,99,1,0,99,1,99,0,1,1,1,1,99,1,99,0,99,99,1,2,99,1,99,99,8,2,0,1926,1926,,1997,19970208,2/8/1997
1346,2011,9,900,"Hvad kan regeringen oplyse om EU's indblanding i dansk udlændingepolitik, herunder Europa-Kommissionens konkrete indblanding i de danske udvisningsregler?",1,86,860038,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,900,,Om EU og dansk udlændingepolitik.,2012,20120508,5/8/2012
213,1979,4,402,Om EU's budgetproblemer og landbrugspolitik,1,11,119,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,81,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,8,12,0,402,402,,1979,19791208,12/8/1979
669,1993,14,1404,Om at kreditforeningerne ikke må diskrekminere imod landdistrekterne,0,30,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,61,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,10,0,1404,1404,,1993,19931008,10/8/1993
335,1983,16,1602,Om Danmarks placering i Nato atomvåbprogram,0,16,163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,64,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,10,0,1602,1602,,1983,19831008,10/8/1983
1475,2006,13,1302,Om kontanthjælpsloftet,0,49,4919,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,11,0,1302,1302,,2006,20061108,11/8/2006
1393,2012,20,2000,Hvad kan statsministeren oplyse om den indenrigs- og udenrigspolitiske situation?,0,87,870043,1,1,1,999,999,1,999,1,999,999,1,1,999,999,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,1,2000,,Om den indenrigs- og udenrigspolitiske situation.,2013,20130508,5/8/2013
113,1975,6,601,"Vil ministeren tage skridt til, at Roskilde Universitetscenter afvikles og lægges ind under Københavns Universitet",0,5,516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,47,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,4,0,601,601,,1976,19760408,4/8/1976
558,2016,6,601,"Vil ministeren redegøre for, hvorfor regeringen vil skære ned på SU-stipendiet og fjerne det sjette SU-år, og hvilke konsekvenser en sådan nedskæring kan få for studerendes leveforhold og gennemførelse af studierne, ulighed i uddannelsessystemet og vores uddannelsesniveau i Danmark?",0,92,92015,0,0,0,,,0,,0,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,1,0,,,0,0,0,,0,,,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,0,601,,,2016,20161208,12/8/2016
1002,1998,9,900,Om den stigende indvandrevold,0,36,3661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,9,0,900,230,,1999,19990908,9/8/1999
616,1991,13,1303,Om anvendelse af den sociale pensionsfond,0,28,287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,35,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,11,0,1303,1303,,1991,19911108,11/8/1991
682,1993,3,332,Om nye forplantningsteknologier,0,30,3016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,39,1,1,1,1,1,99,1,99,99,99,1,1,99,99,0,99,0,1,1,1,1,99,1,99,99,99,1,1,99,99,1,99,99,8,12,0,332,332,,1993,19931208,12/8/1993
1521,2004,16,1619,Om krigen mod Irak har formindsket terrortruslen,0,46,464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,26,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,10,0,1619,1619,,2004,20041008,10/8/2004
208,1979,15,1599,Om sommertid i 1980,0,11,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,11,0,1599,1599,,1979,19791108,11/8/1979
1147,2007,17,1709,"Vil ministeren redegøre for, hvordan det går med introduktionen af åbne standarder i den offentlige sektor?",0,81,810024,1,1,1,999,999,1,999,1,999,999,1,1,999,999,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,1709,,Om åbne standarder i den offentlige sektor,2008,20080408,4/8/2008
1524,2004,2,202,Om uligheder mellem kønnene,0,46,467,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,1,32,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,10,0,202,202,,2004,20041008,10/8/2004
1310,2011,19,1929,"Hvad kan ministeren oplyse om regeringens ophævelse af den forstærkede grænsekontrol, som den forrige regering havde indgået aftale med Dansk Folkeparti om, herunder oplyse, hvordan ophævelse af kontrollen forventes at påvirke den fremadrettede toldkontrol?",0,86,860002,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,0,1929,,Om grænsekontrol.,2011,20111108,11/8/2011
309,1982,19,1921,Om sanktioner over for sydafrika,0,15,1510,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,46,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,1,1,0,0,99,1,99,99,99,0,0,99,1,2,99,99,8,12,0,1912,1912,,1982,19821208,12/8/1982
583,2016,13,1304,Hvad kan ministeren oplyse om de menneskelige og samfundsmæssige konsekvenser af lovændringerne vedrørende førtidspension og fleksjob af 1. januar 2013?,0,92,92040,0,0,0,,,0,,0,,,0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,,,0,0,0,,0,,,0,0,0,1,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,1304,,,2017,20170208,2/8/2017
595,1990,20,2001,Om rammerne for amter og kommuners deltagelse i erhvervsvirksomhed,0,27,2711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,44,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,0,2016,2016,,1991,19910208,2/8/1991
552,2016,19,1921,"Hvad er regeringens holdning til, at den kinesiske stat angiveligt udfører drab på samvittighedsfanger som eksempelvis fængslede medlemmer af den religiøse Falun Gong-bevægelse, hvis organer derefter går til højtbetalende udenlandske og kinesiske patienter, og hvorledes agter regeringen at rejse denne problematik over for den kinesiske regering?",0,92,92009,0,0,0,,,0,,0,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,,,0,0,0,,0,,,0,0,0,1,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,0,1907,,,2016,20161108,11/8/2016
596,1990,23,2300,Om det kongelige teater,0,27,2712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,45,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,3,0,2300,609,,1991,19910308,3/8/1991
946,1998,19,1902,Om den danske forhandlingslinge under klimakonference i Bueno Aires,0,36,364,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,28,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,10,0,1902,1902,,1998,19981008,10/8/1998
553,2016,12,1208,"Vil ministeren redegøre for, om kommunerne lever op til intentionerne og lovgivningen i Barnets Reform, og hvad ministeren vil stille op over for kommuner, der ikke lever op til reformen?",0,92,92010,0,0,0,,,0,,0,,,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,,,0,0,0,,0,,,0,0,0,1,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,0,1208,,,2016,20161108,11/8/2016
1355,1967,16,1600,Om forsvarsbudgetterne,0,672,6721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,72,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,3,0,1600,1600,,1968,19680308,3/8/1968
1523,2004,5,501,Om de næste 5 års arbejdsmiljøpolitik,0,46,466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,34,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,10,0,501,501,,2004,20041008,10/8/2004
501,1987,15,1521,Om AMBIen som særskat på mindre virksomheder,0,23,231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,18,2,0,0,0,0,99,0,99,99,99,0,0,99,99,1,0,99,2,2,2,2,99,1,99,99,99,2,2,99,99,1,99,99,8,6,0,1521,1521,,1988,19880608,6/8/1988
551,2016,20,2099,"I forlængelse af daværende statsminister Anders Fogh Rasmussens løfte fra den 1. april 2008 om at etablere en tæt kontakt med kongehuset for at sikre, at kronprinsen som medlem af IOC aldrig ville udtale sig i strid med regeringens politik, bedes regeringen oplyse, om kronprinsens stemmeafgivning i IOC om udelukkelse af Rusland fra de olympiske lege i Rio i virkeligheden var i overensstemmelse med regeringens politik, herunder om regeringen forud for afstemningen havde orienteret kronprinsen om regeringens holdning, og om regeringen finder det hensigtsmæssigt, at kronprinsen offentligt arbejder for det stik modsatte af regeringens officielle politik?",0,92,92008,0,0,0,,,0,,0,,,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,,,0,0,0,,0,,,0,0,0,1,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,0,2099,,,2016,20161108,11/8/2016
1169,2001,19,1910,Vil regeringen redegøre for det spanske EU-formandskabs planer for EU,1,40,4021,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,19,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,0,1910,1910,,2002,20020208,2/8/2002
1233,2009,23,2300,"Vil ministeren redegøre for den kulturpolitiske situation i Danmark og herunder for, hvad ministeren vil gøre for  - at sikre, at flere danskere får mulighed for at deltage i samfundets kulturtilbud, herunder særlig i udkantsområderne  - at sikre flere frie og ikke politisk styrede ressourcer til kunsten og   - at sikre den nødvendige armslængde i dansk kulturpolitik?",0,83,830019,1,1,0,999,999,1,999,0,999,999,0,1,999,999,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,0,2300,,Om kulturpolitik.,2009,20091208,12/8/2009
1156,2001,19,1906,Hvad kan udenrigsministeren oplyse om Danmarks og EU's forhandlingslinie frem til og under konferencen om udviklingsfinansering (Financing for Development) i Mexico i marts 2002,0,40,408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,11,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,12,0,1906,1906,,2001,20011208,12/8/2001
114,1975,6,601,Hvilke oplysninger kan ministeren give om Roskilde universitescenter og hvilke planer har ministeren for bygningernes fremtidige anvendelse,0,5,517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,47,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,4,0,601,601,,1976,19760408,4/8/1976
1311,2011,4,401,Vil ministeren redegøre for regeringens overvejelser om landbrugets ulige konkurrencevilkår?,0,86,860003,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,0,401,,Om landbrugets konkurrencevilkår.,2011,20111108,11/8/2011
681,1993,12,1299,Om forholdene på Christania,0,30,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,89,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,12,0,1299,1299,,1993,19931208,12/8/1993
1168,2001,3,332,"Hvilke planer har regeringen med hensyn til at følge, regulere og eventuelt forbyde anvendelsen af stamceller fra befrugtede æg og fosteranlæg?«",0,40,4020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,0,332,332,,2002,20020208,2/8/2002
832,1996,3,324,Om fejloperede hoftepatienter,0,33,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,13,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,11,0,324,324,,1996,19961108,11/8/1996
855,1996,19,1910,Om Eu's demokratiske underskud,1,33,3345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,30,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,0,1910,1910,,1997,19970208,2/8/1997
1431,2003,13,1303,Om svage ældre,0,45,4521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,32,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,11,0,1303,1303,,2003,20031108,11/8/2003
1382,2012,20,2012,"Hvordan forholder regeringen sig til anbefalingerne i Valgretskommissionens betænkning om at styrke unges demokratiske engagement, og hvilke tiltag forventer regeringen at tage for at sikre, at de unge tidligt i livet bliver aktive vælgere?  ",0,87,870032,1,1,1,999,999,1,999,1,999,999,1,1,999,999,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,2012,,Om Valgretskommissionens anbefalinger.,2013,20130208,2/8/2013
